"instance","ea-restart","ea-violation","ea-sparingly","vns-restart","vns-violation","vns-sparingly","gsr-restart","gsr-violation","gsr-sparingly","opt","initialSolution","timeMeasure","dynamicFrequency","dynamicChangeType","dynamicIntensity","instanceSet"
"LGF-Berlin-100-80000-3-greedy-evaluation-L10-relative-C25-budget",0.267862188099808,0.266132821497121,0.262595009596929,0.321748560460652,0.322275239923224,0.322268330134357,0.22646641074856,0.267857581573896,0.258045681381958,500,"greedy","evaluation","L10","relative","C25","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L10-relative-C5-budget",0.206034932821497,0.207358541266795,0.207267562380038,0.246819577735125,0.247846833013436,0.247760460652591,0.177003454894434,0.21808330134357,0.213416122840691,500,"greedy","evaluation","L10","relative","C5","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L10-relative-C50-budget",0.486602303262956,0.469108637236085,0.465021113243762,0.575311708253359,0.576129366602687,0.576038003838772,0.382085988483685,0.428756238003839,0.431348944337812,500,"greedy","evaluation","L10","relative","C50","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L25-absolute-C10-budget",0.158246065259117,0.161641458733205,0.159613819577735,0.195208445297505,0.196076775431862,0.196235700575816,0.130459117082534,0.167903646833013,0.159268714011516,500,"greedy","evaluation","L25","absolute","C10","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L25-absolute-C25-budget",0.138985028790787,0.141428790786948,0.141184644913628,0.171396928982726,0.171806525911708,0.171654126679463,0.124640307101727,0.140823032629559,0.13250556621881,500,"greedy","evaluation","L25","absolute","C25","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L25-absolute-C5-budget",0.149127447216891,0.152976199616123,0.152537428023033,0.178328598848369,0.179779654510557,0.179606909788868,0.11802763915547,0.152662188099808,0.149067562380038,500,"greedy","evaluation","L25","absolute","C5","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L25-absolute-C50-budget",0.282407677543186,0.284639923224568,0.274669481765835,0.355107869481766,0.35628330134357,0.355791938579655,0.200401535508637,0.251329366602687,0.241663339731286,500,"greedy","evaluation","L25","absolute","C50","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L25-relative-C10-budget",0.178934740882917,0.184215355086372,0.18113896353167,0.222256046065259,0.223619961612284,0.223595777351248,0.142369673704415,0.183259117082534,0.177430326295585,500,"greedy","evaluation","L25","relative","C10","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L25-relative-C25-budget",0.0992909788867562,0.0999677543186181,0.0999623800383877,0.113880998080614,0.114336660268714,0.114289443378119,0.0941696737044146,0.100088291746641,0.0983278310940499,500,"greedy","evaluation","L25","relative","C25","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L25-relative-C5-budget",0.242464491362764,0.246748944337812,0.241952015355086,0.29247255278311,0.293199232245682,0.293136276391555,0.202720921305182,0.250399616122841,0.246447984644914,500,"greedy","evaluation","L25","relative","C5","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L25-relative-C50-budget",0.0827654510556622,0.0825927063339731,0.0829520153550864,0.100097120921305,0.100214971209213,0.100187715930902,0.0682230326295586,0.0712153550863724,0.0697631477927064,500,"greedy","evaluation","L25","relative","C50","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L5-absolute-C10-budget",0.240811516314779,0.240341650671785,0.240467562380038,0.283543186180422,0.283540882917467,0.283651823416507,0.240708637236084,0.247590019193858,0.246692514395393,500,"greedy","evaluation","L5","absolute","C10","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L5-absolute-C25-budget",0.230651055662188,0.229505182341651,0.232694817658349,0.269847600767754,0.269801151631478,0.270010748560461,0.210936276391555,0.235061804222649,0.230747024952015,500,"greedy","evaluation","L5","absolute","C25","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L5-absolute-C5-budget",0.215276775431862,0.214526679462572,0.218339731285989,0.253717082533589,0.253715547024952,0.253714779270633,0.208261804222649,0.23002763915547,0.223516314779271,500,"greedy","evaluation","L5","absolute","C5","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L5-absolute-C50-budget",0.231561612284069,0.23036122840691,0.230061420345489,0.278734740882917,0.278815355086372,0.278861804222649,0.212954318618042,0.239125911708253,0.22396084452975,500,"greedy","evaluation","L5","absolute","C50","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L5-relative-C10-budget",0.202049136276392,0.201848368522073,0.19989443378119,0.239167370441459,0.239579654510557,0.239467946257198,0.188342034548944,0.214149328214971,0.213350479846449,500,"greedy","evaluation","L5","relative","C10","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L5-relative-C25-budget",0.210524760076775,0.212189251439539,0.2087443378119,0.253297888675624,0.25333896353167,0.253514011516315,0.191685220729367,0.221664107485605,0.211403454894434,500,"greedy","evaluation","L5","relative","C25","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L5-relative-C5-budget",0.235739731285988,0.240881765834933,0.236676391554702,0.276383109404991,0.276523992322457,0.276157773512476,0.236782341650672,0.247082533589251,0.242644145873321,500,"greedy","evaluation","L5","relative","C5","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L5-relative-C50-budget",0.168889827255278,0.16867792706334,0.167447984644914,0.197763147792706,0.197760076775432,0.19771094049904,0.16415009596929,0.173456813819578,0.1622,500,"greedy","evaluation","L5","relative","C50","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L50-absolute-C10-budget",0.224806525911708,0.228773128598848,0.227578886756238,0.286177351247601,0.288324760076775,0.28810556621881,0.167969289827255,0.23289980806142,0.224626487523992,500,"greedy","evaluation","L50","absolute","C10","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L50-absolute-C25-budget",0.0945101727447217,0.0971712092130518,0.0961692898272553,0.115635700575816,0.116558925143954,0.11656084452975,0.0782706333973129,0.0907965451055662,0.0850752399232246,500,"greedy","evaluation","L50","absolute","C25","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L50-absolute-C5-budget",0.18010019193858,0.189647216890595,0.187171209213052,0.230573512476008,0.234501343570058,0.234689827255278,0.133280614203455,0.197061804222649,0.191107485604607,500,"greedy","evaluation","L50","absolute","C5","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L50-absolute-C50-budget",0.464565834932821,0.476410748560461,0.468305182341651,0.57812783109405,0.587289443378119,0.587168905950096,0.283766986564299,0.374792706333973,0.364745105566219,500,"greedy","evaluation","L50","absolute","C50","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L50-relative-C10-budget",0.249549328214971,0.255570441458733,0.253649136276392,0.315218426103647,0.317323608445298,0.317199232245681,0.184099040307102,0.260152015355086,0.248958925143954,500,"greedy","evaluation","L50","relative","C10","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L50-relative-C25-budget",0.062578886756238,0.0642687140115163,0.0646460652591171,0.0711136276391555,0.0719458733205374,0.0718548944337812,0.0565727447216891,0.0616207293666027,0.057684452975048,500,"greedy","evaluation","L50","relative","C25","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L50-relative-C5-budget",0.184048368522073,0.192536276391555,0.191890595009597,0.236443761996161,0.238263339731286,0.238029174664107,0.138921305182342,0.202842226487524,0.188284452975048,500,"greedy","evaluation","L50","relative","C5","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L50-relative-C50-budget",0.159123224568138,0.162762380038388,0.159094817658349,0.201133973128599,0.202531285988484,0.202384644913628,0.101951247600768,0.124010748560461,0.117052207293666,500,"greedy","evaluation","L50","relative","C50","Berlin"
