"instance","ea-restart","ea-violation","ea-sparingly","vns-restart","vns-violation","vns-sparingly","gsr-restart","gsr-violation","gsr-sparingly","initialSolution","timeMeasure","dynamicFrequency","dynamicChangeType","dynamicIntensity","instanceSet"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L25-absolute-C10-budget",0.964724720205434,0.978726554279799,0.974614433699799,0.911784434752995,0.997610017223452,0.99096245234171,0.816832747792023,0.936171221270057,0.891932092321037,"greedy","bitVector","L25","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L25-absolute-C25-budget",0.922017481961976,0.96850441550986,0.966872548451417,0.816169694228664,0.952207189738512,0.931385792742997,0.711725065719483,0.865965982526381,0.820950069077771,"greedy","bitVector","L25","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L25-absolute-C5-budget",0.969943649499616,0.973181197983008,0.971374472403274,0.960884786401387,0.997840250027232,0.998372740713329,0.897546608886684,0.935034110967446,0.93470130109459,"greedy","bitVector","L25","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L25-absolute-C50-budget",0.936579659541436,0.980389378657809,0.976604211895855,0.787164261463189,0.941935916332776,0.897272994845669,0.732629881779941,0.846904468472656,0.8119547974765,"greedy","bitVector","L25","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L25-relative-C10-budget",0.980249250834209,0.982463279241995,0.982947499645905,0.925701099838491,0.996972333257231,0.994145768636736,0.937359552170605,0.979819403254731,0.970492666594311,"greedy","bitVector","L25","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L25-relative-C25-budget",0.948104216530548,0.979367297698825,0.968456890089071,0.791666513332549,0.987032992194487,0.969832077735643,0.687624991676361,0.885637715920662,0.829537705890226,"greedy","bitVector","L25","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L25-relative-C5-budget",0.953800663066008,0.982233012676818,0.981195716163423,0.789305864137511,0.997186844860978,0.991809341094006,0.712649543451304,0.912764327065147,0.898865147372799,"greedy","bitVector","L25","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L25-relative-C50-budget",0.961865730935057,0.982904568058264,0.97860182241229,0.832018125512031,0.972022664909914,0.93118518297943,0.766613096428349,0.899799760974481,0.822056838499913,"greedy","bitVector","L25","relative","C50","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L5-absolute-C10-budget",0.969696208042597,0.980013275700384,0.979421347608417,0.931926723679605,0.999355919133905,0.990020440623008,0.81247724422004,0.928373236399309,0.89133424794832,"greedy","bitVector","L5","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L5-absolute-C25-budget",0.976163001963552,0.980376202749534,0.981271001907938,0.995334611902048,0.994963375231295,0.996715204386383,0.894617345805576,0.934782731453922,0.923017476955182,"greedy","bitVector","L5","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L5-absolute-C5-budget",0.978176315478999,0.969892379743569,0.972239082567953,0.998982164417492,0.997753727148228,0.999899524107852,0.908712131884213,0.920915730600263,0.915515059651587,"greedy","bitVector","L5","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L5-absolute-C50-budget",0.997713982782198,0.987669290743911,0.989009987002999,0.999554042862492,0.999551038201242,0.99957282772967,0.983952265844324,0.982568750784186,0.982655323983171,"greedy","bitVector","L5","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L5-relative-C10-budget",0.974247339656344,0.982815884509724,0.978459418105102,0.947287464088619,0.999018189513286,0.998652453519975,0.838885571420932,0.912231172901367,0.896032039769532,"greedy","bitVector","L5","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L5-relative-C25-budget",0.975586285699422,0.977637723779255,0.972523557605018,0.971980253585888,0.997682770498603,0.996388418113132,0.888768235111515,0.941268343653373,0.914510006912455,"greedy","bitVector","L5","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L5-relative-C5-budget",0.977431002707304,0.979311588504588,0.979758454307073,0.999404923206076,0.998974146219284,0.998852163874509,0.928111205364429,0.9250912358251,0.925598649348585,"greedy","bitVector","L5","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L5-relative-C50-budget",0.962730171344011,0.972609665350024,0.973187535017071,0.952264272531476,0.982416148127129,0.967037690224805,0.846632967874252,0.94318262062996,0.896269349195205,"greedy","bitVector","L5","relative","C50","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L50-absolute-C10-budget",0.966574655794526,0.97722798005696,0.976407307435361,0.882520165260895,0.996326624854666,0.990212310591885,0.909718002191962,0.963630205630396,0.950187033903251,"greedy","bitVector","L50","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L50-absolute-C25-budget",0.840069486199027,0.954105763941373,0.92579757897099,0.721431305058273,0.821425507296504,0.70454618635382,0.798308403292039,0.875517502759089,0.816187209205385,"greedy","bitVector","L50","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L50-absolute-C5-budget",0.962215727915901,0.982211637855184,0.979310172137068,0.860792228631162,0.995499278117708,0.994437191639926,0.804222226702525,0.924294427305642,0.909973818679186,"greedy","bitVector","L50","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L50-absolute-C50-budget",0.943380129130488,0.976065918746538,0.971884463078571,0.733401046305411,0.944615099774917,0.886191880031674,0.787410470056359,0.945246608523789,0.87945348840699,"greedy","bitVector","L50","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L50-relative-C10-budget",0.92988048649922,0.984845018281411,0.977129021164071,0.655868499272998,0.992999068583775,0.986277095983993,0.645981626428503,0.93300767081845,0.852013355913532,"greedy","bitVector","L50","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L50-relative-C25-budget",0.941569931301773,0.982027532021544,0.974944482099437,0.754940120152471,0.977251351724941,0.951487748930413,0.70065516885764,0.942648310297959,0.814868143725072,"greedy","bitVector","L50","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L50-relative-C5-budget",0.971134118209102,0.976503212703957,0.972900345342578,0.962826789323779,0.997732432859128,0.997752481155747,0.907915192316886,0.937061725879056,0.934332891886071,"greedy","bitVector","L50","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L50-relative-C50-budget",0.848237661535507,0.930655309376673,0.907685186068371,0.768517623382333,0.77591350856133,0.692473328576471,0.955791522669354,0.957541679522083,0.65488003851552,"greedy","bitVector","L50","relative","C50","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L10-absolute-C10-budget",0.954712153397905,0.982512682898819,0.973088483491425,0.906306259066638,0.996889102984823,0.990859429118032,0.846241189877778,0.924828107749519,0.936231974835944,"greedy","bitVector","L10","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L10-absolute-C25-budget",0.905697680172179,0.955353729945541,0.940241666369432,0.86679545153077,0.968912788863688,0.915253980570461,0.711560505735257,0.827928821761044,0.757285588893464,"greedy","bitVector","L10","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L10-absolute-C5-budget",0.984151284812102,0.980806470738189,0.981464024032403,0.989518053672217,0.995768165766211,0.995967222710895,0.903098700388346,0.913166435078549,0.917513060525646,"greedy","bitVector","L10","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L10-absolute-C50-budget",0.979905561850961,0.979279932115768,0.976949353208322,0.975158091031328,0.994776583965362,0.980182181504087,0.928595521443086,0.960582832838733,0.940875729377525,"greedy","bitVector","L10","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L10-relative-C10-budget",0.980159100213103,0.981696639626618,0.981031477653938,0.998634497320405,0.998013834214531,0.995953862298277,0.964945598227426,0.926263153252902,0.932094912726516,"greedy","bitVector","L10","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L10-relative-C25-budget",0.983324598609388,0.979353738351622,0.978613902474764,0.963528958962906,0.996089390847201,0.991037899097035,0.908626491977707,0.939794213529939,0.932560017015388,"greedy","bitVector","L10","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L10-relative-C5-budget",0.975717580443628,0.975413896274723,0.974256568525676,0.99721899234966,0.998082606598573,0.997820525169686,0.946094876605685,0.924665639809545,0.921941213051903,"greedy","bitVector","L10","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L10-relative-C50-budget",0.959062711483762,0.977997882040186,0.981746781185563,0.90105761888892,0.987931124824906,0.968844560209694,0.833446089795508,0.94455782703958,0.925175558312516,"greedy","bitVector","L10","relative","C50","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L25-absolute-C10-budget",0.897236136909321,0.975598352846189,0.957802085039979,0.679611792535638,0.991591533703097,0.954350018081049,0.626361120245687,0.922235406579748,0.83543763049588,"greedy","bitVector","L25","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L25-absolute-C25-budget",0.935295570661347,0.978856999926451,0.972690218114824,0.799406951693655,0.989401259167014,0.955924437723672,0.762271879274043,0.933315875668496,0.903888814373668,"greedy","bitVector","L25","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L25-absolute-C5-budget",0.96949571568293,0.987704910219729,0.98084290498209,0.926815926490071,0.995414213902326,0.995468587360287,0.877860730103237,0.925726824416654,0.92356141435718,"greedy","bitVector","L25","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L25-absolute-C50-budget",0.963617028277828,0.979878298357168,0.977217073496359,0.855583052962394,0.977786250115798,0.942694597467341,0.842147352928544,0.967592090665998,0.93342164834078,"greedy","bitVector","L25","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L25-relative-C10-budget",0.932195548821832,0.977756380456052,0.96672507155565,0.739297296286178,0.998571954474881,0.981795785582945,0.729282986307649,0.933795407822333,0.920744614677988,"greedy","bitVector","L25","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L25-relative-C25-budget",0.926256223614864,0.969206327711479,0.962234111788305,0.841035594924269,0.977153147429493,0.928408980936122,0.720356900174107,0.883917081796695,0.798000739227059,"greedy","bitVector","L25","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L25-relative-C5-budget",0.954735898084968,0.97838921609827,0.968594677603951,0.875178476489435,0.995536496082863,0.998858970939681,0.768375655923708,0.945629827748171,0.957239452482863,"greedy","bitVector","L25","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L25-relative-C50-budget",0.864529485624922,0.898066086760676,0.880612450625183,0.8852499941113,0.957505441505802,0.922624676412133,0.734993785994326,0.914767152483177,0.875105910601883,"greedy","bitVector","L25","relative","C50","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L5-absolute-C10-budget",0.967432965979423,0.987640377314449,0.973104663072842,0.979194089147837,0.998753897648812,0.99099257413896,0.839521279157829,0.924281513557561,0.919927329606599,"greedy","bitVector","L5","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L5-absolute-C25-budget",0.979029780846055,0.97629637857957,0.973656953879903,0.997186924728743,0.99016112120014,0.995547753873684,0.934809450789898,0.949092177803712,0.938031570397154,"greedy","bitVector","L5","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L5-absolute-C5-budget",0.980495817888058,0.979262710272897,0.976288263945949,0.997186338516482,0.99792843696208,0.999669832548592,0.90817801773824,0.918793829744589,0.911108425322664,"greedy","bitVector","L5","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L5-absolute-C50-budget",0.977067510751558,0.968963597711535,0.973094608161225,0.992697025526894,0.999314531940756,0.99949822937039,0.921987156340714,0.950210899457271,0.947384668706196,"greedy","bitVector","L5","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L5-relative-C10-budget",0.951052647574049,0.967985998375923,0.963960140419752,0.906915558661666,0.997920224380159,0.994097665242916,0.783174883627676,0.942222317197083,0.943569162096021,"greedy","bitVector","L5","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L5-relative-C25-budget",0.950687664106182,0.974347301933634,0.969643583767699,0.920560714627817,0.995142588371245,0.993605345111476,0.79025494220417,0.948869399285156,0.950000308445767,"greedy","bitVector","L5","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L5-relative-C5-budget",0.957588355618475,0.97324328659961,0.97407272655948,0.917401284144542,0.996534658280151,0.998514083766261,0.809318489188392,0.936492486915042,0.948020513943845,"greedy","bitVector","L5","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L5-relative-C50-budget",0.967257676842365,0.975318240096117,0.969098386456918,0.935120086691177,0.997921731987249,0.980417569164951,0.841484289922036,0.943994753695899,0.922384292219066,"greedy","bitVector","L5","relative","C50","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L50-absolute-C10-budget",0.981549968058849,0.98418992036135,0.987166256713836,0.930459348163704,0.997166079670413,0.999596612325167,0.923686264379756,0.970478080631738,0.97141843351241,"greedy","bitVector","L50","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L50-absolute-C25-budget",0.842455575684201,0.951728634914327,0.932980879163425,0.608744456215616,0.902816298922925,0.815026386369215,0.675085497661934,0.876750246496556,0.790244506284993,"greedy","bitVector","L50","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L50-absolute-C5-budget",0.874972104751067,0.985284354245604,0.975401142888754,0.682276088654048,0.99280686224897,0.988569761419061,0.586720495489886,0.929378817035798,0.865536942233842,"greedy","bitVector","L50","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L50-absolute-C50-budget",0.897385534069171,0.970332501468703,0.960408382659829,0.647403089718407,0.861304308018599,0.79021377229477,0.710998567096096,0.854447241529492,0.867840355561124,"greedy","bitVector","L50","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L50-relative-C10-budget",0.911834583182591,0.970782517054193,0.968149722329304,0.6718501257377,0.994630447528728,0.986337429526951,0.66428733212032,0.911448456474513,0.91872468024345,"greedy","bitVector","L50","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L50-relative-C25-budget",0.858175369177534,0.97421809882877,0.94978723069673,0.642417955730986,0.974136330650849,0.918460347384799,0.620093545009262,0.889334539089719,0.776946226111898,"greedy","bitVector","L50","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L50-relative-C5-budget",0.882980836435732,0.983486250601516,0.980213130376558,0.69907519190909,0.996146407758195,0.991286928886556,0.611522847605836,0.946611620560555,0.899371030736984,"greedy","bitVector","L50","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-3-greedy-bitVector-L50-relative-C50-budget",0.988542857142857,0.992857142857143,0.991885714285714,0.9892,0.977142857142857,0.910114285714286,1,1,1,"greedy","bitVector","L50","relative","C50","Leipzig"
"LGF-Berlin-100-80000-1-greedy-bitVector-none-budget",0.886377511727912,0.880545851250976,0.897956115617668,1,0.998946806587176,0.999749999999999,0.962452738956215,0.961021647771694,0.957852418881937,"greedy","bitVector","none",NA,NA,"Berlin"
"LGF-Berlin-100-80000-2-greedy-bitVector-none-budget",0.939643377546074,0.916040970734691,0.917492105910758,1,0.99344272058108,0.998510541155672,0.96201837823072,0.96526984210255,0.972816242529363,"greedy","bitVector","none",NA,NA,"Berlin"
"LGF-Berlin-100-80000-3-greedy-bitVector-none-budget",0.87003007518797,0.877362406015037,0.876691729323307,1,1,1,0.994965413533835,0.987118796992482,0.990772932330826,"greedy","bitVector","none",NA,NA,"Berlin"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-none-budget",0.981854775373019,0.983761641539216,0.983921559541796,0.999614279943005,0.999619331133733,0.997183426809519,0.979665247779256,0.993827278055369,0.976577695202944,"greedy","bitVector","none",NA,NA,"oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-none-budget",0.98989451930163,0.993601782848708,0.993469212911231,0.999988504948332,0.999896660383899,0.999488719168293,0.952091051121828,0.953680508376511,0.953904542044418,"greedy","bitVector","none",NA,NA,"oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-none-budget",0.994752455170229,0.995758826641477,0.995026920116933,0.998274666087174,0.999138360148454,1,0.983773857302076,0.981120696150606,0.977735628474592,"greedy","bitVector","none",NA,NA,"oplib"
