"instance","ea-restart","ea-violation","ea-sparingly","vns-restart","vns-violation","vns-sparingly","gsr-restart","gsr-violation","gsr-sparingly","initialSolution","timeMeasure","dynamicFrequency","dynamicChangeType","dynamicIntensity","instanceSet"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L10-relative-C10-budget",0.995363847724408,0.995615956196109,0.995932637002916,0.990455396817659,0.998244081294535,0.998005207880012,0.980283278305896,0.987113708046776,0.988354646643666,"greedy","bitVector","L10","relative","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L10-relative-C25-budget",0.990540836757633,0.994112349944765,0.993817950472386,0.968933148925672,0.994051484184987,0.987934638525357,0.953987207778231,0.975551644127605,0.970316736246828,"greedy","bitVector","L10","relative","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L10-relative-C5-budget",0.993817444057119,0.995386739199022,0.99631667664202,0.978974203961564,0.997364494884503,0.997906312295477,0.971013271578124,0.986596942401243,0.985568492810382,"greedy","bitVector","L10","relative","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L10-relative-C50-budget",0.9898168615355,0.995047819311351,0.993984985014711,0.966834597620109,0.992715076521399,0.988720252755757,0.949887765232689,0.968999299422049,0.968967759562277,"greedy","bitVector","L10","relative","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-absolute-C10-budget",0.967339915683356,0.991828408754981,0.983420880631015,0.864892750832325,0.978888042302385,0.946289699494566,0.872194804824701,0.957977160444196,0.937316066217778,"greedy","bitVector","L25","absolute","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-absolute-C25-budget",0.973640093154068,0.988598468011052,0.983851454565913,0.907269951569964,0.960245583459629,0.920808954626395,0.907337356096673,0.942363852383051,0.870219082431856,"greedy","bitVector","L25","absolute","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-absolute-C5-budget",0.991803799244142,0.994763203560333,0.995283014030912,0.963711512895096,0.995567908166417,0.995242875813529,0.954286462151328,0.990153101933398,0.985595419753015,"greedy","bitVector","L25","absolute","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-absolute-C50-budget",0.939969023904841,0.951471610476937,0.947232522616254,0.871977960975383,0.92802144868307,0.900938349876627,0.8875651519272,0.911705969722113,0.892128393406403,"greedy","bitVector","L25","absolute","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-relative-C10-budget",0.98358138769134,0.99334917641273,0.993801588488015,0.90797784807514,0.99109240819586,0.9875289281523,0.912076156059023,0.972818143523601,0.974450264328524,"greedy","bitVector","L25","relative","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-relative-C25-budget",0.983605983462724,0.992540345765025,0.990959006162467,0.931919970409003,0.9863888566117,0.970547168556748,0.930032552884933,0.966028623132912,0.951033384698726,"greedy","bitVector","L25","relative","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-relative-C5-budget",0.990944669651483,0.995145697465076,0.994269413206253,0.956522463408223,0.996233509933567,0.99330932226579,0.953888654548642,0.984515837968793,0.984380459610946,"greedy","bitVector","L25","relative","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-relative-C50-budget",0.977046467155378,0.988762262166908,0.985689055522971,0.916964748305137,0.97574922263837,0.956607235539969,0.913955811520909,0.956518166430253,0.918386611251979,"greedy","bitVector","L25","relative","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-absolute-C10-budget",0.993792737495599,0.99424781474526,0.993989596560929,0.988735733270246,0.998773999034389,0.997799100799795,0.972637912087697,0.984519965563978,0.98289600223085,"greedy","bitVector","L5","absolute","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-absolute-C25-budget",0.99111135796703,0.988155417821848,0.987774852097254,0.972135068376381,0.98940862778511,0.982461304732129,0.947896364869365,0.960958995383388,0.960562471014694,"greedy","bitVector","L5","absolute","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-absolute-C5-budget",0.996487659366677,0.996839084558614,0.995936555124224,0.999483758090945,0.9997420183441,0.999587168287714,0.984993960410442,0.985018943497245,0.983283481196428,"greedy","bitVector","L5","absolute","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-absolute-C50-budget",0.990493695777025,0.982028810913138,0.986647289736423,0.982168781344757,0.986358575111084,0.976227368551539,0.957082970445997,0.935381575821107,0.924844715903297,"greedy","bitVector","L5","absolute","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-relative-C10-budget",0.996018205986426,0.995812520298361,0.996177152945078,0.996386843465035,0.998550331676533,0.99864945578855,0.97758104584656,0.984806442720565,0.983038673419718,"greedy","bitVector","L5","relative","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-relative-C25-budget",0.991408554428373,0.993967386098435,0.993886413841186,0.977562128770424,0.997064988847769,0.994113542095979,0.948811425525352,0.960649455159708,0.971398440615516,"greedy","bitVector","L5","relative","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-relative-C5-budget",0.993643315684407,0.993697368843575,0.994058655451056,0.987255722553304,0.998610843048556,0.998545868243935,0.965697974578215,0.977608839796733,0.979017087772366,"greedy","bitVector","L5","relative","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-relative-C50-budget",0.994123279392898,0.996016002804713,0.995430814613919,0.988548049017042,0.995668941152131,0.992203478245574,0.966863274321649,0.974988761324004,0.976784328073439,"greedy","bitVector","L5","relative","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-absolute-C10-budget",0.970128186847858,0.992127162510371,0.992729656698566,0.826890679946523,0.987499032833455,0.978004568379321,0.910112901628432,0.966718259537117,0.963832711855326,"greedy","bitVector","L50","absolute","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-absolute-C25-budget",0.973884468105305,0.991788627813359,0.989516715907516,0.835751544131329,0.978111986466442,0.962574395160566,0.907534882221932,0.954476432570665,0.946986538755934,"greedy","bitVector","L50","absolute","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-absolute-C5-budget",0.983903683652415,0.993894199844267,0.994784120351099,0.902711105682239,0.993100927944318,0.989879354286816,0.94019459106766,0.984520073039336,0.982635991308022,"greedy","bitVector","L50","absolute","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-absolute-C50-budget",0.960959379757892,0.989604227224344,0.981523843250762,0.781581306274713,0.945880280765574,0.868001344064923,0.865745031288208,0.930076051150535,0.877365441497974,"greedy","bitVector","L50","absolute","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-relative-C10-budget",0.966901874164127,0.99298150315827,0.993174334256999,0.824636492736471,0.988025293370939,0.981237077458149,0.889614675702695,0.965558997748974,0.963519728630301,"greedy","bitVector","L50","relative","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-relative-C25-budget",0.945333969172242,0.989693362424995,0.980688427942731,0.795602052783126,0.970840147895388,0.925904645732006,0.838522929724292,0.940628623851143,0.902737161637142,"greedy","bitVector","L50","relative","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-relative-C5-budget",0.977316599525356,0.993072884569868,0.993929538185659,0.847050629855663,0.992473740720156,0.990956117352549,0.92245890215979,0.979363443670602,0.982916654297475,"greedy","bitVector","L50","relative","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-relative-C50-budget",0.952160099349472,0.988553873088596,0.978555310512197,0.829887901614835,0.948788983088636,0.888885586659013,0.884747068835453,0.927187165510107,0.885599893172604,"greedy","bitVector","L50","relative","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-absolute-C10-budget",0.990004540532828,0.992176643843013,0.992133733049944,0.95615721158069,0.996532167873299,0.994476732562018,0.961028222894601,0.97705095829932,0.970882889679667,"greedy","bitVector","L10","absolute","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-absolute-C25-budget",0.98264571783793,0.988652814066816,0.98677301496194,0.949593065842676,0.97874942283493,0.968152774336836,0.92995946749828,0.948402031776039,0.935444218973659,"greedy","bitVector","L10","absolute","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-absolute-C5-budget",0.989438751481779,0.991992117993437,0.990279125668738,0.950976890644608,0.997558316111221,0.997377788091397,0.966295871396358,0.982267428446392,0.978434362799484,"greedy","bitVector","L10","absolute","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-absolute-C50-budget",0.983624774394887,0.989368214369747,0.988168573250782,0.953768388040032,0.971206526181926,0.963521662858465,0.94237115075466,0.955725541013163,0.957851831524698,"greedy","bitVector","L10","absolute","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-relative-C10-budget",0.977378170459194,0.989374884525663,0.984459085165073,0.919733436688473,0.994680979280426,0.993370006550715,0.938145766025003,0.971474483621356,0.968293940132977,"greedy","bitVector","L10","relative","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-relative-C25-budget",0.993425192887954,0.993794907436818,0.99319425603152,0.974936108510931,0.994454363454934,0.992824544733908,0.958150668175612,0.971124393530405,0.966056946627935,"greedy","bitVector","L10","relative","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-relative-C5-budget",0.991477642692045,0.994349175778449,0.992294527039156,0.973489452602853,0.998139862570104,0.996732846328159,0.966185981409432,0.975592505742209,0.972442484486949,"greedy","bitVector","L10","relative","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-relative-C50-budget",0.986949799772816,0.986277835404244,0.983051164895282,0.966675254589908,0.974426214117182,0.971777650407702,0.929571877822061,0.944420684418594,0.945529851732917,"greedy","bitVector","L10","relative","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-absolute-C10-budget",0.983215232625059,0.991995861692513,0.989613019074508,0.909581549968262,0.994020253144713,0.990037350883115,0.95383180499144,0.975427754513448,0.967569799514192,"greedy","bitVector","L25","absolute","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-absolute-C25-budget",0.97394100860052,0.987961594018555,0.983194640262719,0.892814662748076,0.957806074368377,0.945690500934446,0.912359097650532,0.927820551663373,0.926674778148429,"greedy","bitVector","L25","absolute","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-absolute-C5-budget",0.992712797868722,0.995263254611655,0.993831580242341,0.965031482687707,0.996167416823381,0.99554369241736,0.949285506250767,0.9698112245548,0.972885767811263,"greedy","bitVector","L25","absolute","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-absolute-C50-budget",0.974495997477716,0.989054413352032,0.984656889214866,0.882635865343146,0.901477160115142,0.890600553593068,0.924716075778395,0.930252526201338,0.922586167577158,"greedy","bitVector","L25","absolute","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-relative-C10-budget",0.991976504651475,0.994243121501555,0.993029096585125,0.948040613330575,0.99644204498937,0.992998792446444,0.955089113830628,0.971171100634518,0.968807035920305,"greedy","bitVector","L25","relative","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-relative-C25-budget",0.960084915362593,0.982464878162363,0.979152862638581,0.871030307029485,0.962170346919056,0.955806643984231,0.894471269145925,0.954983601656344,0.941089751087687,"greedy","bitVector","L25","relative","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-relative-C5-budget",0.992655324895637,0.995233085905004,0.994500991552598,0.966004756318602,0.996746129555412,0.997323371472497,0.940103163528404,0.970987960023696,0.975742545836933,"greedy","bitVector","L25","relative","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-relative-C50-budget",0.943574348059181,0.963268983086238,0.959653368679221,0.904484077565757,0.926207355917564,0.895271128751159,0.923963903993083,0.92479121614832,0.875635942128448,"greedy","bitVector","L25","relative","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-absolute-C10-budget",0.991930257580692,0.992317015558079,0.99261571503965,0.986301368726671,0.998795899607463,0.996683714299449,0.963712767941466,0.967604367686157,0.971630826865746,"greedy","bitVector","L5","absolute","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-absolute-C25-budget",0.9890129068528,0.991028400614328,0.992616520656056,0.967029123102013,0.993321968992022,0.989916875085086,0.962499354342922,0.963838833283814,0.967241769440264,"greedy","bitVector","L5","absolute","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-absolute-C5-budget",0.991825057559182,0.994037485376238,0.993693970151962,0.99607930016645,0.999656604551916,0.998496291782047,0.965307172869679,0.973242349434423,0.972471423668849,"greedy","bitVector","L5","absolute","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-absolute-C50-budget",0.992208841360812,0.992630408357209,0.991322795923088,0.98361009507485,0.992714409043543,0.991923342685837,0.954766412872955,0.977027363057322,0.971019729805694,"greedy","bitVector","L5","absolute","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-relative-C10-budget",0.992539901549721,0.990164040816697,0.990310013053778,0.979142274218113,0.997836848158368,0.995074725169798,0.972621224430286,0.981034673665773,0.980206734325965,"greedy","bitVector","L5","relative","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-relative-C25-budget",0.987967685979202,0.990956329848883,0.989470760030563,0.962375052535927,0.997257598836715,0.992072191182084,0.955622270074043,0.95754971619165,0.980839124298758,"greedy","bitVector","L5","relative","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-relative-C5-budget",0.992772122573568,0.991243809547501,0.991241990438425,0.984757950959351,0.998550172409044,0.998046166415847,0.969510130133578,0.977050755023154,0.973353801981869,"greedy","bitVector","L5","relative","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-relative-C50-budget",0.988256132217412,0.985788004455285,0.985113140700418,0.979904923016637,0.985702298493427,0.983004814996554,0.95367734265907,0.935604130877306,0.959689853731439,"greedy","bitVector","L5","relative","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-absolute-C10-budget",0.96506387351306,0.990189683058769,0.982474485160477,0.831201498104708,0.98555004133471,0.974381357490056,0.895146890564094,0.93836512916803,0.963727578552415,"greedy","bitVector","L50","absolute","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-absolute-C25-budget",0.96249095554073,0.985002103626158,0.983392823239047,0.82141136219308,0.966447650987225,0.954436349842723,0.904690494416931,0.946474508190194,0.933890067614598,"greedy","bitVector","L50","absolute","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-absolute-C5-budget",0.954517420431782,0.986577886459474,0.987449144836043,0.832843966055067,0.987890305027419,0.987204317063373,0.913060101676564,0.980777916313956,0.965500205304246,"greedy","bitVector","L50","absolute","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-absolute-C50-budget",0.940916299439304,0.966539315987267,0.96294861163198,0.76992955183184,0.839256168014068,0.808905070503841,0.890507777585071,0.910250495434,0.889510307019221,"greedy","bitVector","L50","absolute","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-relative-C10-budget",0.977329854482591,0.992999956863672,0.985123164601198,0.860846888398001,0.989577238284312,0.977918457597106,0.930968853540667,0.968112443533782,0.964275643012584,"greedy","bitVector","L50","relative","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-relative-C25-budget",0.937434486450835,0.969683764269154,0.963502084542618,0.817302113417374,0.929582572392516,0.91145983394747,0.921757627035903,0.956411623310649,0.938073201420988,"greedy","bitVector","L50","relative","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-relative-C5-budget",0.960529487213128,0.982692303342249,0.986327692970371,0.819684628880695,0.985367277138675,0.983386192830407,0.910305233091221,0.976040371716186,0.981330336140772,"greedy","bitVector","L50","relative","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-relative-C50-budget",0.933462021466697,0.972001349451942,0.970795083504478,0.832773406576547,0.896195672179127,0.879417007918132,0.920693965890391,0.909757809363427,0.86074033353266,"greedy","bitVector","L50","relative","C50","oplib"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L10-absolute-C10-budget",0.962471392916403,0.97470000559742,0.972960740719946,0.922628302081642,0.997378660255989,0.9938055885524,0.836529913179669,0.954502629146302,0.95067195899158,"greedy","bitVector","L10","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L10-absolute-C25-budget",0.945284387118463,0.957318827487251,0.949810485979533,0.911116598094858,0.984871459295239,0.95796794629969,0.748517117987315,0.896450881278248,0.837606097672323,"greedy","bitVector","L10","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L10-absolute-C5-budget",0.971479053020839,0.970737021526085,0.970301218417924,0.993460584189265,0.998638278348729,0.9982311879977,0.942490268460287,0.954063408039224,0.951027415393601,"greedy","bitVector","L10","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L10-absolute-C50-budget",0.96790543686449,0.976858298666375,0.974214976480711,0.92242463053864,0.98594577446086,0.973396666983428,0.891293290063111,0.946381905683497,0.928902313620348,"greedy","bitVector","L10","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L10-relative-C10-budget",0.941961350003369,0.973186858545723,0.967541874072885,0.861914116980048,0.997994756645054,0.984866590111434,0.714744791498995,0.938913761164983,0.907460455862742,"greedy","bitVector","L10","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L10-relative-C25-budget",0.954378008907517,0.976501809556678,0.973145791238106,0.889836915287073,0.991632477473032,0.978722176508382,0.759802326708373,0.942058404970684,0.921209028035998,"greedy","bitVector","L10","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L10-relative-C5-budget",0.959063850782512,0.970034403212216,0.972507255775906,0.916960744521397,0.998627843432821,0.996161966633852,0.797523819194912,0.959724932556168,0.962916344536901,"greedy","bitVector","L10","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L10-relative-C50-budget",0.966467796450248,0.972969925766582,0.974412551122168,0.947181644093129,0.978538537421963,0.962099786356023,0.793386047550543,0.911094721654899,0.855919181329545,"greedy","bitVector","L10","relative","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L25-absolute-C10-budget",0.920267769373508,0.982834045638755,0.974042279562301,0.773545679109997,0.989559430828068,0.960721239584338,0.669056668998871,0.915255942034595,0.865014330202146,"greedy","bitVector","L25","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L25-absolute-C25-budget",0.939113821404552,0.980678035667149,0.97481793359342,0.797979953523425,0.966784948358188,0.92521977124786,0.692485741638265,0.859378454016139,0.809690711904545,"greedy","bitVector","L25","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L25-absolute-C5-budget",0.956116359529222,0.974924831204978,0.973265673423765,0.895512076275152,0.996787035751819,0.996588068970539,0.821946227719059,0.953810580523065,0.953953667299692,"greedy","bitVector","L25","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L25-absolute-C50-budget",0.953404695138099,0.972698053913921,0.973907340301148,0.857988473406013,0.928358863663479,0.892156556717499,0.870115078753633,0.91920112368214,0.883880894584782,"greedy","bitVector","L25","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L25-relative-C10-budget",0.96969760448527,0.975093731576868,0.974258274563886,0.954920134688706,0.998005673690447,0.996681313427639,0.941549954145523,0.964168382183417,0.962970997622951,"greedy","bitVector","L25","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L25-relative-C25-budget",0.972203151984293,0.977361391183601,0.977588755460843,0.958076730708974,0.992633493638488,0.983225875006432,0.939958902670219,0.961676145776577,0.955597032363241,"greedy","bitVector","L25","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L25-relative-C5-budget",0.958750745973896,0.971279212410371,0.971915540837292,0.950889527044496,0.99852802931505,0.995430030157498,0.920265701406369,0.94902414033014,0.947515612948594,"greedy","bitVector","L25","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L25-relative-C50-budget",0.917788583516221,0.96410525573093,0.953401781683733,0.798026512468243,0.970096536887381,0.915069015167309,0.673611212940649,0.830242890719155,0.811382151995488,"greedy","bitVector","L25","relative","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L5-absolute-C10-budget",0.971230288799711,0.973973409863837,0.969348752496865,0.994353481544958,0.998711775428119,0.999320632967899,0.943066497544944,0.952469674121907,0.95407937249701,"greedy","bitVector","L5","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L5-absolute-C25-budget",0.964339303459748,0.972196494542193,0.971096489392046,0.944669286165934,0.992554441773279,0.991183382492447,0.808836200592011,0.943507183555425,0.940073196722175,"greedy","bitVector","L5","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L5-absolute-C5-budget",0.960752005238291,0.971430421449618,0.968073225884224,0.925798382002606,0.996994694245693,0.996927806342575,0.797363283828892,0.955989449613584,0.95610508109028,"greedy","bitVector","L5","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L5-absolute-C50-budget",0.962475805100963,0.970836152963643,0.969784851092242,0.960745705612633,0.950020711135053,0.932171023853689,0.866483609518936,0.893824260505401,0.890421479305795,"greedy","bitVector","L5","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L5-relative-C10-budget",0.963237869311958,0.969925708039854,0.971862973545067,0.949086210446385,0.99841072755394,0.994674821081616,0.826998891837512,0.961233863512116,0.958438692375363,"greedy","bitVector","L5","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L5-relative-C25-budget",0.963160114151372,0.96967804022666,0.969683735186141,0.967225503777088,0.99488444268028,0.988427926859999,0.842981313853884,0.951167702711284,0.953192806616561,"greedy","bitVector","L5","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L5-relative-C5-budget",0.959048029898516,0.974104795727588,0.973570658759888,0.918348177725317,0.998327676972055,0.996777780334,0.813889636898661,0.957767768504861,0.959863329541396,"greedy","bitVector","L5","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L5-relative-C50-budget",0.967403840144116,0.973611481093965,0.974098472664886,0.962374017435533,0.985405870225585,0.984024796885603,0.842255463478486,0.922892497774068,0.903946886034538,"greedy","bitVector","L5","relative","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L50-absolute-C10-budget",0.915658952512667,0.972415244383848,0.965824107367963,0.726836954702503,0.994326459075826,0.960398574206533,0.745021361827451,0.938438605069241,0.905774955591799,"greedy","bitVector","L50","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L50-absolute-C25-budget",0.936461945165411,0.981569227591958,0.979288248816358,0.77442565548701,0.970285086558325,0.93123944794163,0.772586151169297,0.932645842972819,0.867901365300092,"greedy","bitVector","L50","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L50-absolute-C5-budget",0.955389703572097,0.972358814104424,0.973162207315041,0.921890837622179,0.998257621002233,0.995932839460994,0.912091317232619,0.953183377815731,0.951315949320503,"greedy","bitVector","L50","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L50-absolute-C50-budget",0.908809449111132,0.961338133955298,0.954265581302553,0.720563705843578,0.820951153072041,0.796021827144009,0.750552510003305,0.883742159334223,0.878075071458226,"greedy","bitVector","L50","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L50-relative-C10-budget",0.933484750187458,0.978620516771437,0.975206697880836,0.77361808692506,0.994509171223769,0.98265360233754,0.740803168506452,0.956640760769904,0.922499055418325,"greedy","bitVector","L50","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L50-relative-C25-budget",0.822344432007763,0.917074222499827,0.899739326479711,0.64024617600578,0.972431818607354,0.946455248493552,0.654528316846925,0.897517185248162,0.810919926051044,"greedy","bitVector","L50","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L50-relative-C5-budget",0.930131290525623,0.973522327608365,0.969616641048839,0.773940976444957,0.998753037419235,0.990545847563242,0.738096418245475,0.951674970684929,0.938793150029798,"greedy","bitVector","L50","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-bitVector-L50-relative-C50-budget",0.891772950696978,0.959000117248507,0.944373825471885,0.685018085950046,0.917218083763881,0.84972470953839,0.650853883707447,0.84224915417798,0.781320894176941,"greedy","bitVector","L50","relative","C50","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L10-absolute-C10-budget",0.981230496029063,0.98283726925413,0.981765438114575,0.981264519988514,0.998614753820899,0.998091129970531,0.95016691692542,0.954355929230677,0.956392450220717,"greedy","bitVector","L10","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L10-absolute-C25-budget",0.982180506976531,0.978230076716415,0.975111206055824,0.981081050426653,0.997262016559068,0.996514620598923,0.935911223174195,0.946913130141906,0.944239211776368,"greedy","bitVector","L10","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L10-absolute-C5-budget",0.966924224702747,0.973236870769897,0.971741742688217,0.938168416216411,0.997655561916586,0.996630430513603,0.838962448546858,0.908351438737013,0.905145810457859,"greedy","bitVector","L10","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L10-absolute-C50-budget",0.931102575591102,0.960912927358063,0.959758553741406,0.936779096148137,0.95290158510218,0.939392648941193,0.840124691791168,0.863551560301784,0.843803082196354,"greedy","bitVector","L10","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L10-relative-C10-budget",0.981316253622496,0.97833833279762,0.977296789674551,0.99317564869031,0.998168863625763,0.997283754123994,0.939561445037689,0.937598921450047,0.939208203062455,"greedy","bitVector","L10","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L10-relative-C25-budget",0.966286446960089,0.978414122405425,0.972772149430551,0.945651271128314,0.994590481286579,0.986272506958338,0.839355119825538,0.922198138827934,0.88419394377549,"greedy","bitVector","L10","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-bitVector-L10-relative-C5-budget",0.967748711234157,0.977697626376292,0.978460351476188,0.937302670110123,0.998295433292497,0.996596471580767,0.813703119135557,0.902277458452801,0.900451615785005,"greedy","bitVector","L10","relative","C5","Leipzig"
