instance,ea,vns,gsr,opt
LGF-Leipzig-50-80000-3-random2-bitVector-low,0.947398126112664,0.949039976507498,0.939637219851079,250
LGF-Berlin-100-80000-1-ea-bitVector-none,0.202383928571428,0.226476785714286,0.211222142857143,500
LGF-Berlin-100-80000-1-greedy-bitVector-none,0.1991625,0.225486071428572,0.203960357142857,500
LGF-Berlin-100-80000-1-gsr-bitVector-none,0.200249285714286,0.22656,0.176337857142857,500
LGF-Berlin-100-80000-1-random1-bitVector-none,0.200130357142857,0.225647142857143,0.184360357142857,500
LGF-Berlin-100-80000-1-random2-bitVector-none,0.202761071428571,0.225832857142857,0.195300357142857,500
LGF-Berlin-100-80000-2-ea-bitVector-none,0.377500754716981,0.380158867924529,0.374871698113208,500
LGF-Berlin-100-80000-2-greedy-bitVector-none,0.34517320754717,0.379489811320755,0.332900377358491,500
LGF-Berlin-100-80000-2-gsr-bitVector-none,0.351275471698113,0.380359245283019,0.273584905660377,500
LGF-Berlin-100-80000-2-random1-bitVector-none,0.336715094339623,0.379230943396227,0.319978867924528,500
LGF-Berlin-100-80000-2-random2-bitVector-none,0.348037735849057,0.381738113207547,0.32628641509434,500
LGF-Berlin-100-80000-3-ea-bitVector-none,0.239482533589251,0.253931669865643,0.246920153550864,500
LGF-Berlin-100-80000-3-greedy-bitVector-none,0.223361996161228,0.253524760076775,0.235282149712092,500
LGF-Berlin-100-80000-3-gsr-bitVector-none,0.251060268714011,0.254857965451056,0.25395547024952,500
LGF-Berlin-100-80000-3-random1-bitVector-none,0.222290595009597,0.253149328214971,0.222575047984645,500
LGF-Berlin-100-80000-3-random2-bitVector-none,0.222291362763915,0.253353166986564,0.225035700575816,500
LGF-Berlin-150-80000-1-ea-bitVector-none,0.220664720194647,0.242214841849148,0.221921167883212,500
LGF-Berlin-150-80000-1-greedy-bitVector-none,0.218686618004866,0.238319708029197,0.221733333333333,500
LGF-Berlin-150-80000-1-gsr-bitVector-none,0.219325547445255,0.239694160583942,0.213303892944039,500
LGF-Berlin-150-80000-1-random1-bitVector-none,0.214296107055961,0.238141119221411,0.179824574209246,500
LGF-Berlin-150-80000-1-random2-bitVector-none,0.217608515815085,0.238408272506083,0.197640145985401,500
LGF-Berlin-150-80000-2-ea-bitVector-none,0.231485528031291,0.229005997392438,0.235166623207301,500
LGF-Berlin-150-80000-2-greedy-bitVector-none,0.212529856584094,0.229357235984355,0.226457887874837,500
LGF-Berlin-150-80000-2-gsr-bitVector-none,0.220123859191656,0.228083181225554,0.210565319426336,500
LGF-Berlin-150-80000-2-random1-bitVector-none,0.213605997392438,0.226201043024772,0.190677183833116,500
LGF-Berlin-150-80000-2-random2-bitVector-none,0.226761668839635,0.227505345501956,0.184141329856584,500
LGF-Berlin-150-80000-3-ea-bitVector-none,0.250984498094028,0.252588055908513,0.247518424396442,500
LGF-Berlin-150-80000-3-greedy-bitVector-none,0.239791613722999,0.249843710292249,0.222842947903431,500
LGF-Berlin-150-80000-3-gsr-bitVector-none,0.260070648030496,0.260015501905972,0.262585768742059,500
LGF-Berlin-150-80000-3-random1-bitVector-none,0.240407878017789,0.250727573062262,0.216605336721728,500
LGF-Berlin-150-80000-3-random2-bitVector-none,0.241073443456163,0.252060736975858,0.200878271918679,500
LGF-Berlin-50-80000-1-ea-bitVector-none,0.257055384615385,0.257553846153846,0.249962307692308,500
LGF-Berlin-50-80000-1-greedy-bitVector-none,0.251299230769231,0.257081538461539,0.255075384615385,500
LGF-Berlin-50-80000-1-gsr-bitVector-none,0.253052307692308,0.25759076923077,0.25,500
LGF-Berlin-50-80000-1-random1-bitVector-none,0.248443846153846,0.256734615384616,0.253065384615385,500
LGF-Berlin-50-80000-1-random2-bitVector-none,0.254393076923077,0.256838461538462,0.254507692307692,500
LGF-Berlin-50-80000-2-ea-bitVector-none,0.264536842105263,0.290511578947369,0.266063859649123,500
LGF-Berlin-50-80000-2-greedy-bitVector-none,0.268978947368421,0.290335438596492,0.28628701754386,500
LGF-Berlin-50-80000-2-gsr-bitVector-none,0.290645614035088,0.291228070175439,0.291228070175439,500
LGF-Berlin-50-80000-2-random1-bitVector-none,0.268023157894737,0.289997192982457,0.289607719298246,500
