instance,ea,vns,gsr
LGF-hk48-gen4-80.oplib-9169-gsr-bitVector-none,1,1,0.991916310033286
LGF-hk48-gen4-80.oplib-9169-random1-bitVector-none,0.992962434617214,1,0.985089871611983
LGF-hk48-gen4-80.oplib-9169-random2-bitVector-none,0.992835758440323,1,0.987964241559677
LGF-Leipzig-100-80000-1-ea-bitVector-none,0.974975555694664,1,0.918556600138775
LGF-Leipzig-100-80000-1-greedy-bitVector-none,0.979717111023244,1,0.965643269692434
LGF-Leipzig-100-80000-1-gsr-bitVector-none,0.980447191009254,1,0.935742203177387
LGF-Leipzig-100-80000-1-random1-bitVector-none,0.975199242978102,1,0.925027140434441
LGF-Leipzig-100-80000-1-random2-bitVector-none,0.977116290889134,1,0.893929353882642
LGF-Leipzig-100-80000-2-ea-bitVector-none,0.984817009784114,1,0.93192649999482
LGF-Leipzig-100-80000-2-greedy-bitVector-none,0.9819053614702,1,0.918220547271833
LGF-Leipzig-100-80000-2-gsr-bitVector-none,0.985007774385771,1,0.951505435167145
LGF-Leipzig-100-80000-2-random1-bitVector-none,0.982929858035031,1,0.890072289863627
LGF-Leipzig-100-80000-2-random2-bitVector-none,0.981863046756123,1,0.905439100868354
LGF-Leipzig-100-80000-3-ea-bitVector-none,0.983290304073437,1,0.961871857176606
LGF-Leipzig-100-80000-3-greedy-bitVector-none,0.979902319758599,1,0.904420833855309
LGF-Leipzig-100-80000-3-gsr-bitVector-none,0.982589371362793,1,0.954947442469447
LGF-Leipzig-100-80000-3-random1-bitVector-none,0.980694895934479,1,0.910833790686875
LGF-Leipzig-100-80000-3-random2-bitVector-none,0.970579530181365,1,0.879064923914602
LGF-Leipzig-150-80000-1-ea-bitVector-none,0.971485073440997,1,0.907413292826818
LGF-Leipzig-150-80000-1-greedy-bitVector-none,0.961492284034441,1,0.807301587896201
LGF-Leipzig-150-80000-1-gsr-bitVector-none,0.957198665735784,1,0.875382204638895
LGF-Leipzig-150-80000-1-random1-bitVector-none,0.951940040736024,1,0.794461486617076
LGF-Leipzig-150-80000-1-random2-bitVector-none,0.955525340838486,1,0.841632821108366
