instance,ea,vns,gsr
LGF-Leipzig-100-80000-1-gsr-evaluation-none,0.970073906564271,1,0.917455165380006
LGF-Leipzig-100-80000-1-random1-evaluation-none,0.961214822899376,1,0.788009605160186
LGF-Leipzig-100-80000-1-random2-evaluation-none,0.962462738457421,1,0.764949692804766
LGF-Leipzig-100-80000-2-ea-evaluation-none,0.980474671626137,1,0.917327608569564
LGF-Leipzig-100-80000-2-greedy-evaluation-none,0.978186443601242,1,0.885310451879959
LGF-Leipzig-100-80000-2-gsr-evaluation-none,0.981378187428627,1,0.944721276338008
LGF-Leipzig-100-80000-2-random1-evaluation-none,0.977117970208941,1,0.772253288749485
LGF-Leipzig-100-80000-2-random2-evaluation-none,0.974357491059356,1,0.802193328578805
LGF-Leipzig-100-80000-3-ea-evaluation-none,0.963514104994682,1,0.923137993972015
LGF-Leipzig-100-80000-3-greedy-evaluation-none,0.96203272679496,1,0.859012258827403
LGF-Leipzig-100-80000-3-gsr-evaluation-none,0.966195678227921,1,0.924415723284288
LGF-Leipzig-100-80000-3-random1-evaluation-none,0.953176727235803,1,0.757515515439699
LGF-Leipzig-100-80000-3-random2-evaluation-none,0.952443850191788,1,0.749163708568963
LGF-Leipzig-150-80000-1-ea-evaluation-none,0.933912042211233,1,0.856113475914249
LGF-Leipzig-150-80000-1-greedy-evaluation-none,0.927319455199634,1,0.698794388638641
LGF-Leipzig-150-80000-1-gsr-evaluation-none,0.929971017544688,1,0.848105792769544
LGF-Leipzig-150-80000-1-random1-evaluation-none,0.922169262750856,1,0.580568861042262
